사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자,합계
202501,3호선,일원,4,0,2204,1556,7838,10402,19120,26396,21945,20946,16842,18417,17356,15270,17826,11964,18127,14273,16087,15539,17114,14813,21004,13750,24788,13009,33631,15288,16636,20525,9251,16217,5503,10809,4099,10423,3649,11297,1198,4606,101,1246,0,46,0,0,0,0,20250203,541115
202501,3호선,잠원,5,0,1293,875,4003,7934,10337,5396,15920,7362,10019,6045,7416,4284,7450,4735,7554,5237,7498,6231,6899,6360,8189,7033,11267,7217,11658,9593,8179,12892,4537,9172,3375,6222,2848,6226,1862,7376,592,3349,93,936,3,3,0,0,0,0,20250203,255475
202501,3호선,종로3가,17,1,813,884,1158,5473,1818,13104,2696,35412,4573,35208,7043,30499,9938,25481,11431,23894,13589,23396,17048,21807,20749,19811,25262,18509,37402,17118,46957,15786,24424,9199,17513,5213,18501,4300,15248,3150,6440,2201,783,724,1,24,0,0,0,0,20250203,594598
202501,3호선,지축,31,2,2721,660,10405,3951,26059,4958,26974,10098,15807,7282,11075,6119,10023,6205,11247,7563,10711,8935,9782,8796,10482,10535,10572,13327,11446,16930,10444,27758,6811,21458,5663,14640,4863,12183,3949,10567,1762,5969,230,940,2,17,0,0,0,0,20250203,399952
202501,3호선,충무로,0,0,0,0,0,0,0,0,4,0,3,0,0,0,2,0,5,0,8,0,11,0,4,0,3,0,8,0,12,0,11,0,3,0,5,0,5,0,3,0,2,0,0,0,0,0,0,0,20250203,89
202501,3호선,학여울,0,0,510,191,1861,1292,3635,2868,3822,7913,3094,6228,2498,4500,2530,3080,3527,2896,4766,3171,4518,2697,3961,2699,3956,2747,5686,3478,7003,4297,2301,3249,1909,2289,1347,1979,983,1798,223,1003,47,317,0,2,0,0,0,0,20250203,116871
202501,3호선,홍제,80,7,8480,1148,19567,6300,51522,8904,60450,19363,39403,16738,29463,15714,28297,16942,30028,18459,28407,20453,26076,23693,25769,28466,26729,33487,26458,39963,24073,57807,13529,46643,10609,28675,8667,25767,6210,21750,2510,13318,351,3133,0,11,0,0,0,0,20250203,913419
202501,4호선,길음,17,1,9378,1361,27710,6452,71206,9944,76774,23533,45228,19860,31956,16028,29345,18205,30850,22361,30497,25454,28072,26166,28420,29327,30184,36479,30500,48281,28333,71582,16408,57256,13001,37061,9833,33612,8619,32213,3143,18733,424,4508,3,89,0,0,0,0,20250203,1088407
202501,4호선,남태령,16,0,552,60,939,1699,1855,4447,3263,4619,2464,1641,1982,1105,2090,1056,2130,1325,1908,1295,2037,1268,2142,1496,3193,1793,4606,1576,3682,1729,1446,1592,1011,1448,679,1028,420,898,151,499,12,142,0,0,0,0,0,0,20250203,67294
202501,4호선,노원,214,4,11228,692,20961,7725,45895,10543,48847,28857,30389,31875,26243,24652,27654,25957,31574,30210,31772,34845,32186,34644,33872,37707,35040,44632,36265,55607,35198,80395,26253,61779,27904,38290,26034,32844,23702,27916,12150,19226,2450,6689,31,673,0,1,0,0,20250203,1201625
202501,4호선,당고개,73,0,7424,45,14326,3958,35978,5558,31778,8334,20288,8846,16038,8861,14753,8730,15562,9953,15154,10589,13560,11369,13087,13183,13330,15792,12382,18253,11469,24525,6873,22182,5026,15479,4364,13637,2839,12739,1466,9130,281,3106,4,389,0,13,0,0,20250203,480726
202501,4호선,동대문,159,12,3772,1867,2336,11987,3993,25404,5581,51701,9137,51837,13915,47479,19153,44296,24912,39620,30289,37238,38554,35610,47094,30434,58159,23578,69636,18668,49591,17189,27734,16489,20342,10808,19882,7565,14025,5384,5896,4361,843,1107,3,86,0,0,0,0,20250203,947726
202501,4호선,동대문역사문화공원(DDP),280,3,4936,1364,3774,12170,7159,26484,11278,57865,13880,34739,16245,28720,18583,27169,21446,26209,23450,27120,29361,27472,37166,24583,43667,23270,61243,24668,72817,25554,43280,25123,33964,17216,31210,14261,23873,11106,11297,7759,1777,2146,10,111,0,0,0,0,20250203,955808
202501,4호선,동작(현충원),9,2,156,822,441,4139,1374,2798,2031,4317,1605,2520,1629,2291,1731,1787,1801,2014,1926,2579,2224,2530,2775,2309,5287,2082,5864,2111,4286,2326,1616,1704,1474,1779,1063,726,611,553,288,468,54,263,0,59,0,3,0,0,20250203,78427
202501,4호선,명동,28,1,1309,1050,3187,22680,6034,44427,11335,109970,22426,80353,30066,56824,36389,62009,38189,66162,43793,71505,52794,66677,65393,66498,78564,68647,93164,68672,130916,64166,83832,48844,72709,34382,68347,24722,59908,15383,23854,7227,1391,1974,5,100,0,0,0,0,20250203,1905906
202501,4호선,미아(서울사이버대학),56,2,9860,1456,17573,5014,39587,9456,46116,28944,30837,17735,23985,15184,22980,16669,25820,16381,24530,19653,22920,20838,22310,24601,23464,27991,24758,32067,26387,41956,14677,34923,10521,22837,8972,20596,6257,17870,2678,11965,335,2997,0,28,0,0,0,0,20250203,793786
202501,4호선,미아사거리,83,8,12922,2649,29792,7821,71632,13664,82916,29361,53968,28413,40506,25325,37962,28623,40589,30319,41261,33982,39730,37656,40562,45238,41895,52488,39302,63157,39624,90410,27764,67760,27520,42868,16704,38716,12180,33757,6065,19931,930,4237,4,41,0,0,0,0,20250203,1400335
202501,4호선,사당,159,29,7587,1073,17267,16754,43842,19085,52619,29401,37662,24041,25600,22171,23670,31003,26787,30636,28166,28049,28941,28618,28647,33759,29878,44324,33178,63102,36973,88546,26351,56631,26896,33323,30221,29238,27598,26065,13586,17240,1512,5006,6,601,0,13,0,0,20250203,1175854
202501,4호선,삼각지,10,5,538,498,1963,4698,5853,10569,9429,18197,6314,9757,4768,8311,5407,10715,6518,12082,7796,12513,8463,10624,9786,11311,11360,14297,15479,19274,23043,25057,11858,15516,11866,7803,14754,5889,14019,4842,7161,3256,985,1060,1,8,0,0,0,0,20250203,383653
202501,4호선,상계,56,6,12745,225,33010,6316,71019,10667,61846,18987,39897,17287,30375,15197,28080,16483,31250,20006,30805,21998,26312,23441,25555,28537,25720,34533,25758,41922,23753,60682,15250,53939,11779,34013,10488,30037,10656,27161,3317,18518,513,4937,9,551,0,1,0,0,20250203,1003637
202501,4호선,서울역,212,11,4098,976,5512,13986,10455,37351,13354,80861,11781,51589,11536,29760,13463,31034,13959,34562,14249,35203,14710,32983,16071,36008,19975,39382,43354,42630,57135,43442,22236,33077,15034,23123,12749,20889,9117,16390,4140,8507,448,2789,17,246,0,0,0,0,20250203,928404
202501,4호선,성신여대입구(돈암),20,2,5343,1522,17071,5925,39823,12565,47703,30450,33679,28051,27616,20752,28353,22087,33704,27259,34349,30703,32832,30133,34103,32779,38105,38899,42152,48762,42894,63776,28469,51010,24514,34309,26530,30544,24388,28442,11102,17637,1780,4868,9,58,0,0,0,0,20250203,1135072
202501,4호선,수유(강북구청),95,2,19316,2769,39014,9958,90474,17759,103628,46823,70241,35085,51107,28481,49090,32610,52935,35896,53386,41049,49710,44163,48881,51543,52035,66652,52985,79174,58883,114840,35597,96326,27963,63485,25029,57473,20398,51650,11420,34518,1644,7754,11,77,0,0,0,0,20250203,1831929
202501,4호선,숙대입구(갈월),4,1,2873,592,6823,6627,15453,17646,23208,41450,18252,26386,15301,15720,15535,16784,18928,17017,19324,18761,19522,18504,20928,19706,25625,22795,35179,29493,44257,37671,22837,24170,20375,15980,21044,14157,17597,12972,8914,7492,976,1564,4,4,0,0,0,0,20250203,738451
202501,4호선,신용산,4,0,1252,1170,3299,12596,9645,35674,15845,86520,13644,65586,13501,33233,18568,31984,20762,34701,25267,35516,26089,33525,35326,34621,45483,38791,66784,43780,92467,48901,48478,28162,41582,16197,40827,11436,29676,8081,12839,3977,1488,878,78,7,0,0,0,0,20250203,1168240
202501,4호선,쌍문,136,7,20876,1096,45002,7481,103044,12647,110006,24743,68117,20454,49962,19644,44555,22753,46557,26335,43868,29470,38911,32062,36221,42520,36712,51237,37140,65817,33305,95032,21445,85496,16423,55917,13465,48867,9819,45095,4581,29183,637,8362,6,77,0,0,0,0,20250203,1505083
202501,4호선,이촌(국립중앙박물관),32,1,1142,848,4625,6828,9800,10022,14528,22154,10616,21245,8757,24718,10997,21386,17085,21244,19129,24920,20957,23945,26038,20982,32752,17450,35600,16254,29461,20044,10413,12815,8873,8517,7429,7661,3376,6652,1182,3815,121,1024,0,12,0,0,0,0,20250203,565450
202501,4호선,창동,1552,52,14524,2233,32197,10856,72492,16461,67189,41204,45246,35379,39588,32247,40504,32222,42853,38585,42844,45802,41649,48071,44764,50898,49061,53604,49341,64212,50338,85146,29138,67652,22264,43488,19790,37909,15423,33636,6678,21045,1258,7361,8,145,0,0,0,0,20250203,1496909
202501,4호선,총신대입구(이수),54,0,5033,1070,14281,10689,38603,14833,51333,36755,33214,28061,26443,24514,27493,25111,30438,28067,31335,30833,30637,33187,32415,38350,32625,43605,37197,52293,40214,70810,25301,44125,21933,26002,18797,22634,15872,19172,7350,11417,1036,2825,6,450,0,10,0,0,20250203,1086423
202501,4호선,충무로,72,9,2849,2496,5759,19696,10233,52023,18531,145057,22601,85390,27646,44512,31218,39439,30346,38645,34637,41112,39407,35117,44048,33763,54629,35356,87650,41012,132990,44137,60018,28486,45565,21264,43037,21464,33212,19771,17602,13019,2943,3345,8,160,0,0,0,0,20250203,1510274
202501,4호선,한성대입구(삼선교),54,3,5919,1256,10911,7219,23639,11468,31733,23254,23997,21243,18139,15142,18592,15923,21341,16769,22093,17623,20505,17822,21208,19711,26346,21888,28022,25858,26144,32597,14205,26201,12099,17526,11297,16999,7799,15577,3408,9861,494,5770,3,1207,0,0,0,0,20250203,688865
202501,4호선,혜화,17,2,2873,1913,6858,20324,14747,41349,19389,95136,22804,72255,30387,59857,34199,59854,36164,76884,39058,96390,51465,77784,72912,65129,88696,62897,104953,69771,112219,73168,69352,49967,71654,19853,91233,18454,82315,15481,26730,9723,3123,2840,5,344,0,0,0,0,20250203,1970528
202501,4호선,회현(남대문시장),30,2,1232,759,3124,22728,4362,48463,7506,132827,10999,85579,15202,65384,24975,62584,32723,53931,41577,49837,52362,46375,64229,38536,79582,30219,96907,24313,111610,20329,57564,11647,49064,6703,19845,6065,10866,4751,3849,2846,475,852,1,48,0,0,0,0,20250203,1402862
202501,5호선,강동,107,1,9709,1317,18192,9891,45087,24141,60408,46458,32997,26865,25411,18127,24317,18517,26163,19447,25006,24526,25282,23079,26916,24498,29982,27250,39332,33058,42704,51783,20937,38462,14658,26611,12836,24477,9303,21410,3807,14113,750,5605,3,25,0,0,0,0,20250203,973568
202501,5호선,강일,0,0,2480,584,7547,2576,23028,4567,20571,7174,13298,3836,10919,3665,9208,3797,9357,5662,9091,5371,8152,6552,8243,8535,8248,8965,8130,13135,8280,17663,3733,17144,2693,10306,2045,9289,1565,8837,582,5973,126,1707,3,18,0,0,0,0,20250203,302655
202501,5호선,개롱,4,0,3349,689,7874,2168,19003,5560,20425,13829,12391,7646,10196,5851,9643,6465,11171,6615,9908,8421,8813,9204,8808,9505,9817,13070,11177,15173,11960,19729,5674,18451,4073,10602,3678,8677,2133,9894,771,5293,86,1471,1,2,0,0,0,0,20250203,349270
202501,5호선,개화산,0,0,4276,151,7984,3628,19646,5003,20118,14253,11364,6173,8813,5198,8537,5774,8755,7297,8481,6754,7747,7049,7604,8254,8498,9977,11480,11651,12702,17414,5432,15204,3639,9241,3234,8930,2925,7421,800,4693,149,1549,0,80,0,0,0,0,20250203,317878
202501,5호선,거여,10,0,5722,635,14167,3430,36325,6669,36700,15986,20776,9073,15233,7170,14088,7999,14948,8043,14250,11215,12491,10220,12042,13357,13290,17992,14917,21247,14327,34668,7234,29725,5126,15858,4817,13567,3380,14896,1189,7969,158,2732,1,0,0,0,0,0,20250203,513642
202501,5호선,고덕,10,0,3605,1585,9171,7659,23149,12181,20459,18556,14367,14319,13864,13331,15176,10747,16494,11720,15552,16267,16044,13682,18129,15617,19985,16884,23537,17184,18227,26238,10117,21411,7969,11750,8084,11365,8238,10413,1943,5722,322,2367,1,120,0,0,0,0,20250203,523561
202501,5호선,공덕,23,0,1763,913,4480,7217,17227,25731,28428,67084,14710,35415,12746,16159,14601,16189,15961,15005,18267,16503,17609,15562,19304,16752,24960,19930,40517,29103,59408,42166,25450,21416,20290,13270,19467,11979,14379,10432,6416,5743,795,1452,1,12,0,0,0,0,20250203,764835
202501,5호선,광나루(장신대),9,0,3562,1663,10470,8906,24486,10979,29310,24508,18465,17323,15314,15709,15486,13318,16262,14681,18084,15122,17954,14787,19572,15693,20905,17544,21081,21211,25093,29432,13631,21305,11742,13713,9394,12330,9083,11864,2246,7330,313,1851,3,9,0,0,0,0,20250203,591743
202501,5호선,광화문(세종문화회관),2,0,999,861,2898,26140,7704,70849,10935,241759,9764,106707,12465,51431,20733,54415,25286,53209,35279,63214,49808,54692,65048,45550,86811,39406,126003,40710,197905,41530,75143,19327,56905,9890,57171,6927,34716,4470,10712,2553,1043,625,4,6,0,0,0,0,20250203,1821605
202501,5호선,군자(능동),39,0,6641,780,9855,4752,27805,7865,41337,20968,20832,15979,13299,11605,13250,11827,14705,13788,15165,15543,14675,16275,15409,17696,17674,22027,21586,30813,24447,50149,14773,32070,13189,19917,12822,17712,10179,16938,5597,10616,1004,4913,15,884,0,0,0,0,20250203,657415
202501,5호선,굽은다리(강동구민회관앞),3,1,6772,590,11110,2975,28204,5912,33726,12731,19778,10183,15759,9440,14699,10994,15779,11291,16177,13348,15085,13751,14560,14683,15409,19220,15449,21022,15576,32345,9019,24938,7461,15935,6679,13289,4982,13231,1668,7221,312,2682,1,36,0,0,0,0,20250203,524026
202501,5호선,길동,5,1,4521,795,8133,4101,19056,6986,24888,17603,14121,14002,13437,10649,13664,11394,14951,12637,15768,12549,14040,14529,14418,14714,15471,17935,16453,19959,16996,25748,9312,20652,6970,12611,6763,10096,4745,9158,2199,5256,453,2415,1,10,0,0,0,0,20250203,480165
202501,5호선,김포공항,11,1,763,3470,4284,8883,16038,15750,21357,20690,11838,13512,11676,13776,16953,15854,18136,15820,22126,17958,25702,16438,28024,15624,25533,16131,29569,17271,36706,15374,23846,8726,19905,4432,17070,2624,16970,1820,6967,1030,305,513,6,5,0,0,0,0,20250203,579487
202501,5호선,까치산,311,6,21045,1428,37296,7431,98081,9110,127730,18864,71069,16565,43870,16453,39896,20119,40949,24492,38027,27193,32909,32245,30705,41516,31804,51235,30893,66373,28970,108197,19249,84021,14918,55399,12387,52751,9833,42278,4934,26401,777,7799,6,343,0,0,0,0,20250203,1445878
202501,5호선,답십리,14,0,7499,1268,16247,10069,46660,11934,67530,30200,32772,15588,20950,12113,18654,13001,20368,14328,20358,17664,18815,16220,20146,19588,25276,23188,28846,30883,30402,53194,14560,34376,10449,22848,9021,20066,6151,18041,2917,10963,432,3438,2,41,0,0,0,0,20250203,797080
202501,5호선,동대문역사문화공원(DDP),0,1,213,244,583,2733,1265,8984,2070,25855,2655,10135,3170,3694,3266,3195,2816,3415,3113,3585,3505,3339,4142,3398,5672,3410,11561,3709,18739,3909,7068,2531,4003,2227,3175,2456,2255,2098,1016,1489,139,371,0,7,0,0,0,0,20250203,171211
202501,5호선,둔촌동,7,0,4638,526,10505,5588,27550,11288,30168,21192,18946,13220,14709,11577,14854,11853,15513,12396,15978,15352,15534,14763,17951,17300,18412,19604,21942,24563,22251,34648,11600,25020,9217,13113,7109,13160,5626,10783,2464,6592,248,1746,1,2,0,0,0,0,20250203,569509
202501,5호선,마곡,2,1,2339,2388,6935,9114,19899,17727,21436,48106,12676,28566,10473,14259,11483,12308,12601,12597,14110,13568,14922,12507,17690,13237,22789,15284,31484,19522,40617,26091,18370,18533,14033,10396,12109,9450,8118,8736,3501,4682,521,1906,1,14,0,0,0,0,20250203,595101
202501,5호선,마장,0,0,2199,473,5339,3716,13343,5454,17375,12395,10600,7915,8671,7459,8919,7397,10145,7827,9196,7844,9169,7267,9325,7603,9931,8986,10030,11505,10803,16743,6683,10491,5058,7126,4817,6424,3284,5964,1219,3730,200,1153,1,28,0,0,0,0,20250203,303807
202501,5호선,마천,34,1,6167,251,12190,2548,33608,3610,26679,9923,15517,5929,10530,6069,9488,5343,10473,6535,9637,8152,8519,7058,7765,10762,8843,12104,7866,15098,9459,22307,4097,19821,3167,10653,2436,10699,1723,10034,709,5694,108,2273,1,0,0,0,0,0,20250203,363880
202501,5호선,마포,2,0,2228,1576,7392,9978,23741,18101,32705,63435,18731,31506,15704,16394,16434,16929,18035,15122,18685,15651,18180,14814,19943,16186,23887,20480,34864,29320,52093,40916,19917,23676,17720,15314,18068,13376,12589,11910,5303,7243,718,1729,5,9,0,0,0,0,20250203,760609
202501,5호선,명일,2,0,4953,1460,11011,2730,25926,4400,25623,10565,15098,8057,13588,8805,12801,8559,13605,8473,12679,11310,12054,10532,11382,13342,11760,16895,11596,16556,11354,30241,7356,23251,6163,12887,5802,10918,3792,11075,1733,6500,328,2194,2,34,0,0,0,0,20250203,437392
202501,5호선,목동,19,0,7218,1257,17652,5166,49411,11841,60246,23917,30896,19342,22404,14213,22235,14126,23219,16594,22471,20875,20921,20445,21107,23884,21880,30212,25961,42509,26197,70805,14757,47972,12725,28176,12139,26247,12289,22871,4317,13083,582,4117,9,22,0,0,0,0,20250203,886329
202501,5호선,미사,14,1,7440,838,18966,6598,58007,11223,54348,23715,29538,22192,23638,17349,22664,18518,25321,21025,25721,21010,24023,24550,27141,24612,26859,31240,28742,42053,29632,62300,18753,60016,17478,32641,17625,25761,16334,22717,8265,15065,2031,4636,46,57,0,0,0,0,20250203,970703
202501,5호선,발산,3,0,3254,2358,9367,13751,24352,36347,26391,107724,18096,57208,18821,32915,22965,31166,26820,30293,29729,32256,34404,30410,39716,30228,46490,32716,70712,39305,86230,51458,39628,35585,34532,20610,34018,15684,27830,13185,11460,7954,1431,2611,5,18,0,0,0,0,20250203,1230036
202501,5호선,방이,1,0,2329,907,6064,3515,15008,6903,15513,21240,10737,12563,9465,8665,9133,8185,11004,11213,11568,9937,10120,11053,11074,11736,11273,12597,15001,17533,18290,20520,9364,15874,8666,9138,10559,7646,10676,6306,2073,4333,263,1055,0,3,0,0,0,0,20250203,399103
202501,5호선,방화,19,0,4779,6,10273,3354,22969,4757,22922,10511,13488,6874,11187,5873,11153,6463,11079,7360,11279,8143,9886,9549,10440,10410,10268,11831,9942,14127,9807,20335,4889,18047,3618,11223,2866,10087,2012,9655,869,5969,138,2088,1,216,0,0,0,0,20250203,360762
202501,5호선,상일동,65,1,8964,1186,26377,5727,60435,10151,48982,15120,29167,9156,22962,8406,20522,8925,21040,12799,19332,14558,17861,15088,18263,21039,17471,22001,19096,33759,18907,50398,9911,43832,7406,25250,5182,23470,3589,21065,1586,12622,418,5676,1,967,0,0,0,0,20250203,738733
202501,5호선,서대문,16,1,2568,1008,5832,15084,16067,58984,20975,151370,15734,40796,15491,21329,17988,19038,19515,18873,19779,22282,23705,17571,29808,15800,36010,16422,65531,19126,104156,24422,30805,14393,23808,9793,20645,9942,13390,7066,5023,4544,459,1145,0,55,0,0,0,0,20250203,976349
202501,5호선,송정,17,0,3392,920,6593,3129,14763,5833,19895,9504,13555,6307,10903,5813,10385,6706,10923,7729,9886,7945,9763,8596,9231,9744,9927,11483,11263,12899,11197,18170,6729,14564,5132,10176,4216,9307,3227,8585,1912,5323,259,1872,1,23,0,0,0,0,20250203,337797
202501,5호선,신금호,33,0,2511,467,5663,2189,16269,5092,24350,10335,13946,7711,9386,5871,8746,6243,9225,7203,9022,7758,8338,8647,8119,10542,8946,11834,9295,15864,9846,23971,6568,15734,4566,10178,3912,9434,2671,8207,1072,5074,266,1608,1,15,0,0,0,0,20250203,336728
202501,5호선,신길,25,2,1774,429,4012,1821,15118,4520,22881,12479,9312,5977,6320,2986,5078,3342,5541,3761,5223,4164,4773,4399,4839,5514,5895,6838,8034,10727,12091,20285,4704,12349,3517,9781,3348,9252,2668,8629,1545,5174,207,1214,0,8,0,0,0,0,20250203,260556
202501,5호선,신정(은행정),109,1,10907,817,20178,3020,51383,5830,64402,11688,32736,7862,19971,7219,17261,7844,18012,9395,16993,10850,14102,12723,13290,16623,13973,21159,15347,27548,14771,42849,8170,32675,5964,21835,4625,20466,3839,18681,1555,11333,248,3263,0,18,0,0,0,0,20250203,641535
202501,5호선,아차산(어린이대공원후문),32,1,7812,1525,14978,8798,35354,9253,50000,22134,30182,16375,20852,16271,19354,18017,22131,18294,24530,18725,23080,19976,23569,23506,24532,27845,24428,31312,24885,48503,14637,33434,11100,22135,9710,18234,7257,16383,3052,9875,419,2733,0,20,0,0,0,0,20250203,775243
202501,5호선,애오개,83,15,2070,713,5112,4264,16855,6128,24552,14378,11551,9971,8517,6402,8594,6560,9637,7057,9889,10137,9184,12933,11050,14112,14068,11928,16783,15682,16677,21634,9244,14094,6036,8797,4807,7962,3412,7320,1392,4439,146,1923,0,246,0,3,0,0,20250203,376357
202501,5호선,양평,0,0,2313,961,5853,3974,21313,8362,26480,36492,12240,13408,8157,6225,7732,5838,8458,5938,8537,6652,8037,6810,8418,7205,10244,8968,17807,12644,29811,21587,9225,15161,5971,10200,4586,9456,3346,8333,1322,4869,156,1477,1,8,0,0,0,0,20250203,394575
202501,5호선,여의나루,6,1,1005,1234,2326,8613,5088,37935,9072,63406,5085,25543,4486,16072,6094,15840,8185,15566,9449,17198,12149,17674,15442,17735,20246,17672,45337,17886,55444,18514,22905,9687,22420,6299,13172,4552,8024,3728,2498,2059,248,667,0,1,0,0,0,0,20250203,586563
202501,5호선,여의도,18,0,2505,2598,3367,22358,8894,137370,13132,199571,10518,74759,11279,32636,17942,31847,18434,29974,24412,33013,29968,28159,38257,26327,51417,26738,135197,29939,159776,34458,65642,16038,56788,9026,43670,7517,25010,6708,8296,3984,961,1823,4,8,0,8,0,0,20250203,1480346
202501,5호선,영등포구청,2,2,1130,458,2416,2033,7887,5751,13147,22507,5289,9467,3916,4847,4651,4495,5245,4731,5648,5289,5657,5115,6520,5162,7438,5776,10698,7856,20267,13764,7124,7260,5054,4561,4914,4153,3240,3618,1669,2234,243,479,0,14,0,0,0,0,20250203,241727
202501,5호선,영등포시장,28,1,2611,696,5903,4545,22764,12211,34114,38145,14960,22579,11004,16091,12039,15993,14472,20265,15032,21911,16547,18146,20004,15561,24473,16114,30580,20205,40291,33365,17540,20214,12533,12636,10750,11668,7733,10209,3213,6643,388,1535,6,9,0,0,0,0,20250203,635727
202501,5호선,오금,17,0,901,475,2994,2603,6147,6680,6768,17533,4840,6372,4326,3634,4594,3537,4986,3710,5625,3489,5025,3899,5262,4161,6363,4941,9144,6155,13336,7272,4301,5707,3250,3360,2504,3233,2108,3465,748,2304,97,772,0,1,0,0,0,0,20250203,186639
202501,5호선,오목교(목동운동장앞),1,0,4527,1705,13463,7719,41014,22317,47674,54061,26519,44098,21614,28590,23417,27798,27178,27876,28050,31313,29700,30358,32703,32885,37352,37181,47549,47662,57104,67143,32076,43844,33474,25884,25842,21973,22489,18561,6968,10506,937,2881,8,17,0,0,0,0,20250203,1144031
202501,5호선,올림픽공원(한국체대),5,0,1184,782,4940,3010,8962,4216,10459,7448,7900,4611,6907,4142,6788,4348,7125,5255,7963,6471,6789,7796,7403,8154,8222,8705,10937,10370,10043,11096,5791,7081,5984,4617,3939,4334,7130,3714,1254,2816,130,681,0,2,0,0,0,0,20250203,239504
202501,5호선,왕십리(성동구청),16,0,1703,616,1786,2851,4790,5032,7808,15160,4593,8914,4156,7018,4926,7288,5637,7561,6592,8987,6966,8584,7593,8667,9818,9556,10006,11746,13687,16235,8111,8917,7734,5262,7974,4309,7002,3669,3216,2402,535,1795,6,306,0,5,0,0,20250203,269535
202501,5호선,우장산,1,0,6640,897,18724,3947,44779,8278,50538,17900,28176,14413,23270,12867,23730,14072,24711,17285,23111,19520,21147,20891,21336,23099,20862,27361,21674,32812,18920,50585,11617,38558,8413,23984,7141,21234,5952,21491,1712,12065,258,3063,1,11,0,0,0,0,20250203,767046
202501,5호선,을지로4가,0,0,376,382,860,4697,2134,14658,3396,35909,3353,16480,4249,10806,5962,10504,7100,9708,8210,9245,9927,8344,11492,7475,13405,6910,24363,6362,32374,6940,12991,3806,8618,2748,7002,2284,4844,1641,2369,1116,387,457,0,7,0,0,0,0,20250203,323891
202501,5호선,장한평,27,1,7307,1038,16741,11320,47785,20128,67281,59378,35745,27352,22626,20588,20903,19334,22365,19977,23342,20553,22520,20122,24466,23160,29889,27599,41455,38945,58002,61617,24382,43243,15094,25942,12931,24036,9858,21264,4381,13079,622,3698,1,124,0,0,0,0,20250203,1010221
202501,5호선,종로3가,56,1,1350,425,2299,6496,2905,13025,4515,39103,5687,32987,8136,28671,11817,33095,17370,34699,20346,33705,24565,30244,31780,28906,38045,27876,45489,29244,55120,32157,32090,17923,30995,10248,34164,7967,27779,6478,14931,3803,1890,1215,11,24,0,0,0,0,20250203,829632
202501,5호선,천호(풍납토성),54,0,5913,1643,10796,12294,28023,16876,35697,35548,21540,34181,21060,27286,25408,27913,30707,29614,31408,34641,33901,32473,39183,34598,44445,36306,49175,41753,51197,55497,35566,37718,31232,22715,23004,19668,18156,16460,9225,10330,1815,3121,21,23,0,0,0,0,20250203,1078184
202501,5호선,청구,9,0,1425,204,2048,1525,5069,2921,8399,11414,5641,6776,4788,3648,4520,3359,4547,3939,4705,4415,4754,4921,5105,5142,6324,5725,7667,7129,12278,9927,5953,6441,4124,4543,3268,4137,2756,3975,1485,2412,176,644,0,10,0,0,0,0,20250203,188248
202501,5호선,충정로(경기대입구),8,0,786,178,2227,2504,5102,14570,7666,33103,4783,12024,3717,3985,4508,3356,4673,3670,4956,4420,5360,3849,6121,4022,8035,4711,17204,5972,27647,8258,7926,5424,5246,3842,4025,3740,2334,3431,939,2058,171,530,1,71,0,0,0,0,20250203,247153
202501,5호선,하남검단산,12,0,3912,5,8024,2773,20081,4240,15748,8143,11947,8590,10483,8909,9378,8853,10156,11088,10363,10019,10025,10602,11325,13228,11777,11574,12585,13737,11696,16284,7773,14579,7089,9709,6022,8593,4751,7585,1197,5411,115,2672,1,30,0,0,0,0,20250203,361084
202501,5호선,하남시청(덕풍?신장),26,0,4912,155,11864,3287,25237,5022,23228,11163,16226,7607,13969,9036,13899,9286,14687,9111,14148,12516,13100,11304,12855,15851,13693,16388,13710,15888,14032,23979,7926,21658,6062,12131,4782,12288,3246,11436,1433,6732,291,3460,4,37,0,0,0,0,20250203,447665
202501,5호선,하남풍산,1,0,1710,325,4471,2055,8384,6105,9688,14486,6646,9238,6089,6546,6353,5972,7113,5106,7407,6735,7574,6372,8378,6194,8988,7842,10686,7108,13096,10384,4965,9216,3788,5261,3853,4942,2570,4744,805,3214,145,1067,1,20,0,0,0,0,20250203,245643
